ma_geo_id	ma_vote_id	ctyvtd	statefp10	countyfp10	vtdst10	geoid10	vtdi10	name10	namelsad10	lsad10	mtfcc10	funcstat10	aland10	awater10	intptlat10	intptlon10	recordno	logrecno	county	vtd	name	precinct_code	town	prec_number	citizen	democrat	green	independent	libertarian	npa	other	reform	republican	unknown	total	dem_pct	vap	pop100
1973	"84"	"27 1928"	25	27	"1928"	"250271928"	"A"	"Athol Precinct 3"	"Athol Precinct 3"	0	"G5240"	"N"	10613213	625290	42.59459	-72.25166	70000000	191237	27	"1928"	"Athol Precinct 3"	"ATHOL-003"	"ATHOL"	"3"	"0"	"511"	"0"	"0"	"5"	"1338"	"8"	"0"	"242"	"0"	"2104"	"0.678618848"	2846	3610
1974	"97"	"27 1929"	25	27	"1929"	"250271929"	"A"	"Auburn Precinct 1"	"Auburn Precinct 1"	0	"G5240"	"N"	9520890	381891	42.186775	-71.826614	70000000	191436	27	"1929"	"Auburn Precinct 1"	"AUBURN-001"	"AUBURN"	"1"	"0"	"734"	"0"	"0"	"0"	"1338"	"5"	"0"	"297"	"0"	"2374"	"0.711930156"	2589	3180
1975	"98"	"27 1930"	25	27	"1930"	"250271930"	"A"	"Auburn Precinct 2"	"Auburn Precinct 2"	0	"G5240"	"N"	4913942	402261	42.21199	-71.84906	70000000	191564	27	"1930"	"Auburn Precinct 2"	"AUBURN-002"	"AUBURN"	"2"	"0"	"736"	"0"	"0"	"0"	"1278"	"13"	"0"	"240"	"0"	"2267"	"0.754098356"	2598	3323
1976	"99"	"27 1931"	25	27	"1931"	"250271931"	"A"	"Auburn Precinct 3"	"Auburn Precinct 3"	0	"G5240"	"N"	5299645	38149	42.21144	-71.81706	70000000	191667	27	"1931"	"Auburn Precinct 3"	"AUBURN-003"	"AUBURN"	"3"	"0"	"766"	"0"	"0"	"2"	"1343"	"8"	"0"	"267"	"0"	"2386"	"0.741529524"	2599	3251
1977	"100"	"27 1932"	25	27	"1932"	"250271932"	"A"	"Auburn Precinct 4"	"Auburn Precinct 4"	0	"G5240"	"N"	3988296	170949	42.221054	-71.83151	70000000	191771	27	"1932"	"Auburn Precinct 4"	"AUBURN-004"	"AUBURN"	"4"	"0"	"649"	"0"	"0"	"1"	"1309"	"8"	"0"	"256"	"0"	"2223"	"0.717127085"	2496	3251
1978	"101"	"27 1933"	25	27	"1933"	"250271933"	"A"	"Auburn Precinct 5"	"Auburn Precinct 5"	0	"G5240"	"N"	16361423	1430341	42.18634	-71.86578	70000000	191895	27	"1933"	"Auburn Precinct 5"	"AUBURN-005"	"AUBURN"	"5"	"0"	"680"	"0"	"0"	"2"	"1359"	"7"	"0"	"282"	"0"	"2330"	"0.706860721"	2508	3183
1979	"118"	"27 1934"	25	27	"1934"	"250271934"	"A"	"Barre Precinct 1"	"Barre Precinct 1"	0	"G5240"	"N"	64807780	344681	42.443394	-72.141754	70000000	192049	27	"1934"	"Barre Precinct 1"	"BARRE-001"	"BARRE"	"1"	"0"	"448"	"1"	"0"	"1"	"1059"	"18"	"0"	"272"	"0"	"1799"	"0.622222245"	2033	2692
1980	"785"	"27 1966"	25	27	"1966"	"250271966"	"A"	"Fitchburg Ward 5 Precinct B"	"Fitchburg Ward 5 Precinct B"	0	"G5240"	"N"	1031754	0	42.58405	-71.78513	70000000	195790	27	"1966"	"Fitchburg Ward 5 Precinct B"	"FITCHBURG-5-B"	"FITCHBURG"	"5-B"	"0"	"441"	"0"	"1"	"2"	"679"	"6"	"0"	"96"	"0"	"1225"	"0.821229041"	2126	2885
1981	"786"	"27 1967"	25	27	"1967"	"250271967"	"A"	"Fitchburg Ward 6 Precinct A"	"Fitchburg Ward 6 Precinct A"	0	"G5240"	"N"	5713626	19932	42.555656	-71.80078	70000000	195876	27	"1967"	"Fitchburg Ward 6 Precinct A"	"FITCHBURG-6-A"	"FITCHBURG"	"6-A"	"0"	"689"	"0"	"0"	"4"	"1036"	"5"	"0"	"224"	"0"	"1958"	"0.754655004"	2452	3249
1982	"787"	"27 1968"	25	27	"1968"	"250271968"	"A"	"Fitchburg Ward 6 Precinct B"	"Fitchburg Ward 6 Precinct B"	0	"G5240"	"N"	4879197	10033	42.56515	-71.76897	70000000	195951	27	"1968"	"Fitchburg Ward 6 Precinct B"	"FITCHBURG-6-B"	"FITCHBURG"	"6-B"	"0"	"576"	"0"	"0"	"7"	"804"	"9"	"0"	"165"	"0"	"1561"	"0.777327955"	2411	3118
1983	"823"	"27 1969"	25	27	"1969"	"250271969"	"A"	"Gardner Ward 1 Precinct A"	"Gardner Ward 1 Precinct A"	0	"G5240"	"N"	5311625	94204	42.5676	-71.96502	70000000	196087	27	"1969"	"Gardner Ward 1 Precinct A"	"GARDNER-1-A"	"GARDNER"	"1-A"	"0"	"389"	"0"	"0"	"0"	"617"	"6"	"0"	"184"	"0"	"1196"	"0.678883076"	1365	1679
1984	"824"	"27 1970"	25	27	"1970"	"250271970"	"A"	"Gardner Ward 1 Precinct B"	"Gardner Ward 1 Precinct B"	0	"G5240"	"N"	16953060	989030	42.6065	-71.98371	70000000	196146	27	"1970"	"Gardner Ward 1 Precinct B"	"GARDNER-1-B"	"GARDNER"	"1-B"	"0"	"296"	"0"	"3"	"0"	"546"	"4"	"0"	"121"	"0"	"970"	"0.709832132"	1287	1647
1985	"825"	"27 1971"	25	27	"1971"	"250271971"	"A"	"Gardner Ward 1 Precinct C"	"Gardner Ward 1 Precinct C"	0	"G5240"	"N"	6386531	1949	42.586823	-71.94589	70000000	196240	27	"1971"	"Gardner Ward 1 Precinct C"	"GARDNER-1-C"	"GARDNER"	"1-C"	"0"	"71"	"0"	"0"	"0"	"171"	"0"	"0"	"33"	"0"	"275"	"0.682692289"	1475	1617
1986	"1026"	"27 2006"	25	27	"2006"	"250272006"	"A"	"Leominster Ward 3 Precinct B"	"Leominster Ward 3 Precinct B"	0	"G5240"	"N"	6606671	7260	42.48383	-71.73869	70000000	200032	27	"2006"	"Leominster Ward 3 Precinct B"	"LEOMINSTER-3-B"	"LEOMINSTER"	"3-B"	"0"	"516"	"0"	"0"	"2"	"1215"	"8"	"0"	"282"	"0"	"2023"	"0.646616518"	2268	2878
1987	"1027"	"27 2007"	25	27	"2007"	"250272007"	"A"	"Leominster Ward 3 Precinct C"	"Leominster Ward 3 Precinct C"	0	"G5240"	"N"	4344454	125800	42.49449	-71.76267	70000000	200092	27	"2007"	"Leominster Ward 3 Precinct C"	"LEOMINSTER-3-C"	"LEOMINSTER"	"3-C"	"0"	"571"	"0"	"1"	"2"	"1203"	"8"	"0"	"263"	"0"	"2048"	"0.684652269"	1994	2710
1988	"1028"	"27 2008"	25	27	"2008"	"250272008"	"A"	"Leominster Ward 4 Precinct A"	"Leominster Ward 4 Precinct A"	0	"G5240"	"N"	12466159	766317	42.508015	-71.79602	70000000	200145	27	"2008"	"Leominster Ward 4 Precinct A"	"LEOMINSTER-4-A"	"LEOMINSTER"	"4-A"	"0"	"628"	"0"	"0"	"2"	"1295"	"9"	"0"	"215"	"0"	"2149"	"0.74495846"	2234	2861
1989	"1029"	"27 2009"	25	27	"2009"	"250272009"	"A"	"Leominster Ward 4 Precinct B"	"Leominster Ward 4 Precinct B"	0	"G5240"	"N"	20069898	1165599	42.52496	-71.804504	70000000	200194	27	"2009"	"Leominster Ward 4 Precinct B"	"LEOMINSTER-4-B"	"LEOMINSTER"	"4-B"	"0"	"505"	"0"	"0"	"2"	"1196"	"7"	"0"	"274"	"0"	"1984"	"0.648267031"	2121	2678
1990	"1030"	"27 2010"	25	27	"2010"	"250272010"	"A"	"Leominster Ward 4 Precinct C"	"Leominster Ward 4 Precinct C"	0	"G5240"	"N"	1992260	33761	42.52084	-71.770874	70000000	200260	27	"2010"	"Leominster Ward 4 Precinct C"	"LEOMINSTER-4-C"	"LEOMINSTER"	"4-C"	"0"	"517"	"0"	"0"	"2"	"969"	"11"	"0"	"174"	"0"	"1673"	"0.748190999"	1984	2653
1991	"1031"	"27 2011"	25	27	"2011"	"250272011"	"A"	"Leominster Ward 5 Precinct A"	"Leominster Ward 5 Precinct A"	0	"G5240"	"N"	2528010	14240	42.540047	-71.753075	70000000	200302	27	"2011"	"Leominster Ward 5 Precinct A"	"LEOMINSTER-5-A"	"LEOMINSTER"	"5-A"	"0"	"607"	"0"	"0"	"2"	"1066"	"11"	"0"	"196"	"0"	"1882"	"0.755915344"	2312	2891
1992	"1697"	"27 2055"	25	27	"2055"	"250272055"	"A"	"Shrewsbury Precinct 2"	"Shrewsbury Precinct 2"	0	"G5240"	"N"	4753075	390339	42.288067	-71.74058	70000000	205331	27	"2055"	"Shrewsbury Precinct 2"	"SHREWSBURY-002"	"SHREWSBURY"	"2"	"0"	"764"	"0"	"0"	"4"	"1239"	"6"	"0"	"291"	"0"	"2304"	"0.724170625"	2908	3746
1993	"1698"	"27 2056"	25	27	"2056"	"250272056"	"A"	"Shrewsbury Precinct 3"	"Shrewsbury Precinct 3"	0	"G5240"	"N"	2298764	122051	42.266224	-71.74394	70000000	205451	27	"2056"	"Shrewsbury Precinct 3"	"SHREWSBURY-003"	"SHREWSBURY"	"3"	"0"	"681"	"0"	"0"	"2"	"1091"	"11"	"0"	"227"	"0"	"2012"	"0.75"	2769	3455
1994	"1699"	"27 2057"	25	27	"2057"	"250272057"	"A"	"Shrewsbury Precinct 4"	"Shrewsbury Precinct 4"	0	"G5240"	"N"	6373588	1723713	42.26285	-71.73104	70000000	205532	27	"2057"	"Shrewsbury Precinct 4"	"SHREWSBURY-004"	"SHREWSBURY"	"4"	"0"	"803"	"0"	"0"	"1"	"1424"	"7"	"0"	"344"	"0"	"2579"	"0.70008719"	3059	4175
1995	"1700"	"27 2058"	25	27	"2058"	"250272058"	"A"	"Shrewsbury Precinct 5"	"Shrewsbury Precinct 5"	0	"G5240"	"N"	4215972	15082	42.288242	-71.68759	70000000	205644	27	"2058"	"Shrewsbury Precinct 5"	"SHREWSBURY-005"	"SHREWSBURY"	"5"	"0"	"660"	"0"	"0"	"4"	"1352"	"4"	"0"	"354"	"1"	"2375"	"0.650887549"	2992	4178
1996	"1701"	"27 2059"	25	27	"2059"	"250272059"	"A"	"Shrewsbury Precinct 6"	"Shrewsbury Precinct 6"	0	"G5240"	"N"	2356553	0	42.284306	-71.71942	70000000	205705	27	"2059"	"Shrewsbury Precinct 6"	"SHREWSBURY-006"	"SHREWSBURY"	"6"	"0"	"740"	"0"	"0"	"2"	"1272"	"12"	"0"	"324"	"0"	"2350"	"0.695488751"	2681	3457
1997	"1702"	"27 2060"	25	27	"2060"	"250272060"	"A"	"Shrewsbury Precinct 7"	"Shrewsbury Precinct 7"	0	"G5240"	"N"	6143393	25218	42.32018	-71.69972	70000000	205778	27	"2060"	"Shrewsbury Precinct 7"	"SHREWSBURY-007"	"SHREWSBURY"	"7"	"0"	"602"	"0"	"1"	"0"	"1439"	"7"	"0"	"606"	"1"	"2656"	"0.498344362"	2661	3847
1998	"1703"	"27 2061"	25	27	"2061"	"250272061"	"A"	"Shrewsbury Precinct 8"	"Shrewsbury Precinct 8"	0	"G5240"	"N"	4438487	29267	42.291363	-71.70477	70000000	205855	27	"2061"	"Shrewsbury Precinct 8"	"SHREWSBURY-008"	"SHREWSBURY"	"8"	"0"	"782"	"0"	"0"	"1"	"1516"	"8"	"0"	"535"	"0"	"2842"	"0.593773723"	3008	4049
1999	"1704"	"27 2062"	25	27	"2062"	"250272062"	"A"	"Shrewsbury Precinct 9"	"Shrewsbury Precinct 9"	0	"G5240"	"N"	12787412	36650	42.26152	-71.68769	70000000	205913	27	"2062"	"Shrewsbury Precinct 9"	"SHREWSBURY-009"	"SHREWSBURY"	"9"	"0"	"672"	"0"	"0"	"2"	"1363"	"7"	"0"	"432"	"0"	"2476"	"0.608695626"	3703	5158
2000	"1733"	"27 2063"	25	27	"2063"	"250272063"	"A"	"Southborough Precinct 1"	"Southborough Precinct 1"	0	"G5240"	"N"	14368080	3501346	42.307034	-71.514885	70000000	206012	27	"2063"	"Southborough Precinct 1"	"SOUTHBOROUGH-001"	"SOUTHBOROUGH"	"1"	"0"	"591"	"0"	"0"	"0"	"1405"	"1"	"0"	"375"	"0"	"2372"	"0.611801267"	2514	3436
2001	"1977"	"27 2099"	25	27	"2099"	"250272099"	"A"	"Westborough Precinct 2"	"Westborough Precinct 2"	0	"G5240"	"N"	14851971	130164	42.281837	-71.576645	70000000	210939	27	"2099"	"Westborough Precinct 2"	"WESTBOROUGH-002"	"WESTBOROUGH"	"2"	"0"	"598"	"0"	"0"	"1"	"1183"	"5"	"0"	"422"	"0"	"2209"	"0.586274505"	3163	4166
2002	"1978"	"27 2100"	25	27	"2100"	"250272100"	"A"	"Westborough Precinct 3"	"Westborough Precinct 3"	0	"G5240"	"N"	6219352	15489	42.263214	-71.60491	70000000	211064	27	"2100"	"Westborough Precinct 3"	"WESTBOROUGH-003"	"WESTBOROUGH"	"3"	"0"	"624"	"0"	"0"	"0"	"1262"	"12"	"0"	"303"	"0"	"2201"	"0.673139155"	2857	3589
2003	"1979"	"27 2101"	25	27	"2101"	"250272101"	"A"	"Westborough Precinct 4"	"Westborough Precinct 4"	0	"G5240"	"N"	12042369	1121440	42.258636	-71.638824	70000000	211177	27	"2101"	"Westborough Precinct 4"	"WESTBOROUGH-004"	"WESTBOROUGH"	"4"	"0"	"667"	"0"	"0"	"2"	"1439"	"6"	"0"	"504"	"0"	"2618"	"0.569598615"	2518	3559
2004	"1980"	"27 2102"	25	27	"2102"	"250272102"	"A"	"Westborough Precinct 5"	"Westborough Precinct 5"	0	"G5240"	"N"	10412530	206476	42.240303	-71.61876	70000000	211282	27	"2102"	"Westborough Precinct 5"	"WESTBOROUGH-005"	"WESTBOROUGH"	"5"	"0"	"607"	"0"	"0"	"1"	"1512"	"2"	"0"	"505"	"0"	"2627"	"0.54586333"	2495	3627
2005	"2005"	"27 2103"	25	27	"2103"	"250272103"	"A"	"Westminster Precinct 1"	"Westminster Precinct 1"	0	"G5240"	"N"	47233746	1246268	42.57717	-71.893105	70000000	211357	27	"2103"	"Westminster Precinct 1"	"WESTMINSTER-001"	"WESTMINSTER"	"1"	"0"	"571"	"0"	"0"	"8"	"1738"	"23"	"0"	"448"	"0"	"2788"	"0.560353279"	2929	3875
2006	"2006"	"27 2104"	25	27	"2104"	"250272104"	"A"	"Westminster Precinct 2"	"Westminster Precinct 2"	0	"G5240"	"N"	44532865	3473437	42.51305	-71.91195	70000000	211519	27	"2104"	"Westminster Precinct 2"	"WESTMINSTER-002"	"WESTMINSTER"	"2"	"0"	"522"	"0"	"0"	"2"	"1642"	"12"	"0"	"445"	"0"	"2623"	"0.539813876"	2631	3402
2007	"2068"	"27 2105"	25	27	"2105"	"250272105"	"A"	"Winchendon Precinct 1"	"Winchendon Precinct 1"	0	"G5240"	"N"	35828101	825095	42.67426	-72.0828	70000000	211661	27	"2105"	"Winchendon Precinct 1"	"WINCHENDON-001"	"WINCHENDON"	"1"	"0"	"532"	"0"	"1"	"1"	"1318"	"22"	"0"	"284"	"0"	"2158"	"0.65196079"	2505	3330
2008	"2069"	"27 2106"	25	27	"2106"	"250272106"	"A"	"Winchendon Precinct 2"	"Winchendon Precinct 2"	0	"G5240"	"N"	47449127	408413	42.63739	-72.03132	70000000	211849	27	"2106"	"Winchendon Precinct 2"	"WINCHENDON-002"	"WINCHENDON"	"2"	"0"	"542"	"0"	"1"	"5"	"1573"	"17"	"0"	"374"	"0"	"2512"	"0.591703057"	2760	3757
2009	"2070"	"27 2107"	25	27	"2107"	"250272107"	"A"	"Winchendon Precinct 3"	"Winchendon Precinct 3"	0	"G5240"	"N"	28156962	1507356	42.68807	-72.019226	70000000	211978	27	"2107"	"Winchendon Precinct 3"	"WINCHENDON-003"	"WINCHENDON"	"3"	"0"	"493"	"0"	"0"	"3"	"1322"	"13"	"0"	"308"	"0"	"2139"	"0.615480661"	2477	3213
2010	"2100"	"27 2108"	25	27	"2108"	"250272108"	"A"	"Worcester Ward 1 Precinct 1"	"Worcester Ward 1 Precinct 1"	0	"G5240"	"N"	3704487	275774	42.290684	-71.81312	70000000	212146	27	"2108"	"Worcester Ward 1 Precinct 1"	"WORCESTER-01-001"	"WORCESTER"	"01-001"	"0"	"1011"	"0"	"0"	"2"	"1153"	"13"	"0"	"317"	"0"	"2496"	"0.761295199"	2933	3760
2011	"2101"	"27 2109"	25	27	"2109"	"250272109"	"A"	"Worcester Ward 1 Precinct 2"	"Worcester Ward 1 Precinct 2"	0	"G5240"	"N"	2917879	1833	42.30605	-71.833786	70000000	212301	27	"2109"	"Worcester Ward 1 Precinct 2"	"WORCESTER-01-002"	"WORCESTER"	"01-002"	"0"	"1053"	"0"	"0"	"1"	"1300"	"12"	"0"	"350"	"0"	"2716"	"0.750534594"	3139	4070
2012	"2102"	"27 2110"	25	27	"2110"	"250272110"	"A"	"Worcester Ward 1 Precinct 3"	"Worcester Ward 1 Precinct 3"	0	"G5240"	"N"	2786033	12279	42.288788	-71.82291	70000000	212369	27	"2110"	"Worcester Ward 1 Precinct 3"	"WORCESTER-01-003"	"WORCESTER"	"01-003"	"0"	"584"	"0"	"0"	"2"	"870"	"5"	"0"	"240"	"0"	"1701"	"0.70873785"	3206	3579
2013	"2103"	"27 2111"	25	27	"2111"	"250272111"	"A"	"Worcester Ward 1 Precinct 4"	"Worcester Ward 1 Precinct 4"	0	"G5240"	"N"	1962502	6458	42.27738	-71.82496	70000000	212415	27	"2111"	"Worcester Ward 1 Precinct 4"	"WORCESTER-01-004"	"WORCESTER"	"01-004"	"0"	"930"	"0"	"0"	"2"	"1028"	"9"	"0"	"225"	"0"	"2194"	"0.805194795"	2551	3254
2014	"2117"	"27 2125"	25	27	"2125"	"250272125"	"A"	"Worcester Ward 4 Precinct 3"	"Worcester Ward 4 Precinct 3"	0	"G5240"	"N"	1378648	0	42.26396	-71.79754	70000000	213627	27	"2125"	"Worcester Ward 4 Precinct 3"	"WORCESTER-04-003"	"WORCESTER"	"04-003"	"0"	"747"	"0"	"0"	"0"	"586"	"9"	"0"	"108"	"0"	"1450"	"0.873684227"	2203	3110
2015	"2118"	"27 2126"	25	27	"2126"	"250272126"	"A"	"Worcester Ward 4 Precinct 4"	"Worcester Ward 4 Precinct 4"	0	"G5240"	"N"	1281943	1224	42.25995	-71.774956	70000000	213781	27	"2126"	"Worcester Ward 4 Precinct 4"	"WORCESTER-04-004"	"WORCESTER"	"04-004"	"0"	"864"	"0"	"0"	"2"	"711"	"6"	"0"	"141"	"0"	"1724"	"0.859701514"	2643	3380
2016	"2119"	"27 2127"	25	27	"2127"	"250272127"	"A"	"Worcester Ward 4 Precinct 5"	"Worcester Ward 4 Precinct 5"	0	"G5240"	"N"	1829260	194587	42.26716	-71.76127	70000000	213849	27	"2127"	"Worcester Ward 4 Precinct 5"	"WORCESTER-04-005"	"WORCESTER"	"04-005"	"0"	"944"	"0"	"0"	"3"	"827"	"11"	"0"	"196"	"0"	"1981"	"0.828070164"	2906	3450
2017	"2120"	"27 2128"	25	27	"2128"	"250272128"	"A"	"Worcester Ward 5 Precinct 1"	"Worcester Ward 5 Precinct 1"	0	"G5240"	"N"	555441	0	42.251835	-71.782715	70000000	213915	27	"2128"	"Worcester Ward 5 Precinct 1"	"WORCESTER-05-001"	"WORCESTER"	"05-001"	"0"	"735"	"0"	"0"	"3"	"681"	"13"	"0"	"121"	"0"	"1553"	"0.858644843"	2623	3461
2018	"2121"	"27 2129"	25	27	"2129"	"250272129"	"A"	"Worcester Ward 5 Precinct 2"	"Worcester Ward 5 Precinct 2"	0	"G5240"	"N"	1266089	0	42.25263	-71.77083	70000000	213968	27	"2129"	"Worcester Ward 5 Precinct 2"	"WORCESTER-05-002"	"WORCESTER"	"05-002"	"0"	"991"	"0"	"0"	"0"	"830"	"8"	"0"	"147"	"0"	"1976"	"0.870826006"	2847	3601
2019	"2122"	"27 2130"	25	27	"2130"	"250272130"	"A"	"Worcester Ward 5 Precinct 3"	"Worcester Ward 5 Precinct 3"	0	"G5240"	"N"	3178110	169518	42.246807	-71.75145	70000000	214028	27	"2130"	"Worcester Ward 5 Precinct 3"	"WORCESTER-05-003"	"WORCESTER"	"05-003"	"0"	"963"	"0"	"0"	"0"	"1051"	"6"	"0"	"216"	"0"	"2236"	"0.816793919"	2862	3536
2020	"119"	"27 1935"	25	27	"1935"	"250271935"	"A"	"Barre Precinct 2"	"Barre Precinct 2"	0	"G5240"	"N"	49999875	374740	42.398586	-72.08241	70000000	192195	27	"1935"	"Barre Precinct 2"	"BARRE-002"	"BARRE"	"2"	"0"	"462"	"0"	"0"	"5"	"952"	"8"	"0"	"231"	"0"	"1658"	"0.666666687"	1983	2706
2021	"143"	"27 1936"	25	27	"1936"	"250271936"	"A"	"Berlin Precinct 1"	"Berlin Precinct 1"	0	"G5240"	"N"	33598202	523984	42.38493	-71.63389	70000000	192362	27	"1936"	"Berlin Precinct 1"	"BERLIN-001"	"BERLIN"	"1"	"0"	"394"	"0"	"0"	"1"	"1297"	"10"	"0"	"279"	"0"	"1981"	"0.585438311"	2257	2866
2022	"168"	"27 1937"	25	27	"1937"	"250271937"	"A"	"Blackstone Precinct 1"	"Blackstone Precinct 1"	0	"G5240"	"N"	4998988	76503	42.027977	-71.52944	70000000	192513	27	"1937"	"Blackstone Precinct 1"	"BLACKSTONE-001"	"BLACKSTONE"	"1"	"0"	"598"	"0"	"0"	"1"	"1118"	"6"	"0"	"178"	"0"	"1901"	"0.770618558"	2143	2833
2023	"169"	"27 1938"	25	27	"1938"	"250271938"	"A"	"Blackstone Precinct 2"	"Blackstone Precinct 2"	0	"G5240"	"N"	5651617	469470	42.033398	-71.51192	70000000	192597	27	"1938"	"Blackstone Precinct 2"	"BLACKSTONE-002"	"BLACKSTONE"	"2"	"0"	"616"	"0"	"0"	"2"	"1169"	"5"	"0"	"185"	"1"	"1978"	"0.769038677"	2350	2976
2024	"170"	"27 1939"	25	27	"1939"	"250271939"	"A"	"Blackstone Precinct 3"	"Blackstone Precinct 3"	0	"G5240"	"N"	18034523	273209	42.045765	-71.53951	70000000	192710	27	"1939"	"Blackstone Precinct 3"	"BLACKSTONE-003"	"BLACKSTONE"	"3"	"0"	"580"	"0"	"0"	"1"	"1323"	"10"	"0"	"272"	"0"	"2186"	"0.680751145"	2390	3217
2025	"826"	"27 1972"	25	27	"1972"	"250271972"	"A"	"Gardner Ward 2 Precinct A"	"Gardner Ward 2 Precinct A"	0	"G5240"	"N"	1153262	0	42.58405	-72.00008	70000000	196281	27	"1972"	"Gardner Ward 2 Precinct A"	"GARDNER-2-A"	"GARDNER"	"2-A"	"0"	"401"	"0"	"0"	"0"	"575"	"7"	"0"	"110"	"0"	"1093"	"0.784735799"	1475	1815
2026	"827"	"27 1973"	25	27	"1973"	"250271973"	"A"	"Gardner Ward 2 Precinct B"	"Gardner Ward 2 Precinct B"	0	"G5240"	"N"	11719421	373287	42.592552	-72.01995	70000000	196319	27	"1973"	"Gardner Ward 2 Precinct B"	"GARDNER-2-B"	"GARDNER"	"2-B"	"0"	"402"	"0"	"0"	"2"	"727"	"8"	"0"	"145"	"0"	"1284"	"0.73491776"	1534	2025
2027	"828"	"27 1974"	25	27	"1974"	"250271974"	"A"	"Gardner Ward 3 Precinct A"	"Gardner Ward 3 Precinct A"	0	"G5240"	"N"	717080	0	42.570347	-71.9998	70000000	196422	27	"1974"	"Gardner Ward 3 Precinct A"	"GARDNER-3-A"	"GARDNER"	"3-A"	"0"	"417"	"0"	"0"	"0"	"418"	"7"	"0"	"94"	"0"	"936"	"0.816046953"	1390	1807
2028	"829"	"27 1975"	25	27	"1975"	"250271975"	"A"	"Gardner Ward 3 Precinct B"	"Gardner Ward 3 Precinct B"	0	"G5240"	"N"	2806860	272899	42.568638	-72.012245	70000000	196452	27	"1975"	"Gardner Ward 3 Precinct B"	"GARDNER-3-B"	"GARDNER"	"3-B"	"0"	"470"	"0"	"0"	"0"	"571"	"6"	"0"	"115"	"0"	"1162"	"0.803418815"	1572	1930
2029	"830"	"27 1976"	25	27	"1976"	"250271976"	"A"	"Gardner Ward 4 Precinct A"	"Gardner Ward 4 Precinct A"	0	"G5240"	"N"	1370097	0	42.571026	-71.9843	70000000	196517	27	"1976"	"Gardner Ward 4 Precinct A"	"GARDNER-4-A"	"GARDNER"	"4-A"	"0"	"375"	"0"	"0"	"5"	"568"	"4"	"0"	"124"	"0"	"1076"	"0.751502991"	1582	2008
2030	"831"	"27 1977"	25	27	"1977"	"250271977"	"A"	"Gardner Ward 4 Precinct B"	"Gardner Ward 4 Precinct B"	0	"G5240"	"N"	504473	0	42.572414	-71.993706	70000000	196577	27	"1977"	"Gardner Ward 4 Precinct B"	"GARDNER-4-B"	"GARDNER"	"4-B"	"0"	"334"	"0"	"1"	"3"	"448"	"5"	"0"	"90"	"0"	"881"	"0.78773582"	1421	1791
2031	"832"	"27 1978"	25	27	"1978"	"250271978"	"A"	"Gardner Ward 5 Precinct A"	"Gardner Ward 5 Precinct A"	0	"G5240"	"N"	4040151	238769	42.55583	-72.00106	70000000	196616	27	"1978"	"Gardner Ward 5 Precinct A"	"GARDNER-5-A"	"GARDNER"	"5-A"	"0"	"381"	"0"	"0"	"0"	"552"	"11"	"0"	"119"	"0"	"1063"	"0.762000024"	1463	2068
2032	"1032"	"27 2012"	25	27	"2012"	"250272012"	"A"	"Leominster Ward 5 Precinct B"	"Leominster Ward 5 Precinct B"	0	"G5240"	"N"	2251845	103334	42.545036	-71.774864	70000000	200391	27	"2012"	"Leominster Ward 5 Precinct B"	"LEOMINSTER-5-B"	"LEOMINSTER"	"5-B"	"0"	"583"	"0"	"1"	"4"	"1222"	"6"	"0"	"200"	"0"	"2016"	"0.744572163"	2121	2629
2033	"1033"	"27 2013"	25	27	"2013"	"250272013"	"A"	"Leominster Ward 5 Precinct C"	"Leominster Ward 5 Precinct C"	0	"G5240"	"N"	2146560	0	42.54787	-71.76762	70000000	200469	27	"2013"	"Leominster Ward 5 Precinct C"	"LEOMINSTER-5-C"	"LEOMINSTER"	"5-C"	"0"	"560"	"0"	"0"	"4"	"822"	"3"	"0"	"170"	"0"	"1559"	"0.767123282"	1977	2663
2034	"1095"	"27 2014"	25	27	"2014"	"250272014"	"A"	"Lunenburg Precinct A"	"Lunenburg Precinct A"	0	"G5240"	"N"	23100685	1322	42.626526	-71.742035	70000000	200531	27	"2014"	"Lunenburg Precinct A"	"LUNENBURG-A"	"LUNENBURG"	"A"	"1"	"372"	"0"	"0"	"1"	"1131"	"9"	"0"	"330"	"0"	"1844"	"0.529914558"	1966	2566
2035	"1096"	"27 2015"	25	27	"2015"	"250272015"	"A"	"Lunenburg Precinct B"	"Lunenburg Precinct B"	0	"G5240"	"N"	8713713	47473	42.58509	-71.760086	70000000	200618	27	"2015"	"Lunenburg Precinct B"	"LUNENBURG-B"	"LUNENBURG"	"B"	"0"	"398"	"0"	"0"	"2"	"1039"	"7"	"0"	"246"	"0"	"1692"	"0.618012428"	1913	2417
2036	"1097"	"27 2016"	25	27	"2016"	"250272016"	"A"	"Lunenburg Precinct C"	"Lunenburg Precinct C"	0	"G5240"	"N"	21658800	2008358	42.5609	-71.70028	70000000	200689	27	"2016"	"Lunenburg Precinct C"	"LUNENBURG-C"	"LUNENBURG"	"C"	"0"	"361"	"0"	"1"	"1"	"1137"	"7"	"0"	"328"	"0"	"1835"	"0.523947775"	2035	2656
